Title,Authors,Year,Cited By,Dataset,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias
Simultaneous facial feature tracking and facial expression recognition,"['Y Li', 'S Wang', 'Y Zhao', 'Q Ji']",2013,261,Facial Expression Recognition 2013 facial expression recognition,"dictates the facial muscle movement and hence the facial feature point positions. For the  facial expression in the top level, we will focus on recognizing six basic facial expressions, ie,",No DOI,IEEE Transactions on image …,https://pubmed.ncbi.nlm.nih.gov/23529088/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 facial expression recognition,"method, we use the newly released Facial Expression Recognition 2013 (FER2013) dataset.  The dataset was created using Google image search API with emotion-related keywords. It",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Local learning with deep and handcrafted features for facial expression recognition,"['MI Georgescu', 'RT Ionescu', 'M Popescu']",2019,346,Facial Expression Recognition 2013 facial expression recognition,"We perform a thorough experimental study on the 2013 Facial Expression Recognition (FER)  Challenge data set [27], the FER+ data set [1], and the AffectNet [28] data set, comparing",No DOI,IEEE Access,https://ieeexplore.ieee.org/abstract/document/8716652/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1263,Facial Expression Recognition 2013 facial expression recognition,This work presents a new deep neural network architecture for automated facial expression  recognition. The proposed network consists of two convolutional layers each followed by,No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Advances, challenges, and opportunities in automatic facial expression recognition","['B Martinez', 'MF Valstar']",2016,169,Facial Expression Recognition 2013 facial expression recognition,In this chapter we consider the problem of automatic facial expression analysis. Our take on  this is that the field has reached a point where it needs to move away from considering,No DOI,Advances in face detection and facial image …,https://link.springer.com/chapter/10.1007/978-3-319-25958-1_4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep facial expression recognition: A survey,"['S Li', 'W Deng']",2020,1919,Facial Expression Recognition 2013 facial expression recognition,"However, since 2013, emotion recognition  facial expressions, deep learning techniques  have increasingly been implemented to handle the challenging factors for emotion recognition",No DOI,IEEE transactions on affective computing,https://arxiv.org/abs/1804.08348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fera 2015-second facial expression recognition and analysis challenge,"['MF Valstar', 'T Almaev', 'JM Girard']",2015,326,Facial Expression Recognition 2013 facial expression recognition,"recognition of facial expressions, to be held in conjunction with the 11 IEEE conference on  Face and Gesture Recognition,  For a general overview of the field of expression recognition",No DOI,… Gesture Recognition …,https://ieeexplore.ieee.org/document/7284874/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 facial expression recognition,"The network architecture we used in these experiments are AlexNet [13] and a networks  for facial expression recognition recently published in WACV2016 in [21], called WACV-Net in",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition: A survey,"['Y Huang', 'F Chen', 'S Lv', 'X Wang']",2019,197,Facial Expression Recognition 2013 facial expression recognition,Various kinds of data can be used as the input of the emotion recognition system. Expression  recognition and emotion recognition is related but different. Human facial image is the,No DOI,Symmetry,https://www.sciencedirect.com/science/article/pii/S1877050915021225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Image based static facial expression recognition with multiple deep network learning,"['Z Yu', 'C Zhang']",2015,741,Facial Expression Recognition 2013 facial expression recognition,Each CNN model is initialized randomly and pre-trained on a larger dataset provided by the  Facial Expression Recognition (FER) Challenge 2013. The pre-trained models are then fine-,No DOI,Proceedings of the 2015 ACM on international …,https://dl.acm.org/doi/10.1145/2818346.2830595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using convolutional neural networks: state of the art,"['C Pramerdorfer', 'M Kampel']",2016,331,Facial Expression Recognition 2013 facial expression recognition,"The ability to recognize facial expressions automatically enables novel  In this  paper, we review the state of the art in image-based facial expression recognition using CNNs",No DOI,arXiv preprint arXiv:1612.02903,https://arxiv.org/abs/1612.02903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Simultaneous facial feature tracking and facial expression recognition,"['Y Li', 'S Wang', 'Y Zhao', 'Q Ji']",2013,261,Facial Expression Recognition 2013 facial expression recognition,"dictates the facial muscle movement and hence the facial feature point positions. For the  facial expression in the top level, we will focus on recognizing six basic facial expressions, ie,",No DOI,IEEE Transactions on image …,https://pubmed.ncbi.nlm.nih.gov/23529088/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 facial expression recognition,"method, we use the newly released Facial Expression Recognition 2013 (FER2013) dataset.  The dataset was created using Google image search API with emotion-related keywords. It",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Local learning with deep and handcrafted features for facial expression recognition,"['MI Georgescu', 'RT Ionescu', 'M Popescu']",2019,346,Facial Expression Recognition 2013 facial expression recognition,"We perform a thorough experimental study on the 2013 Facial Expression Recognition (FER)  Challenge data set [27], the FER+ data set [1], and the AffectNet [28] data set, comparing",No DOI,IEEE Access,https://ieeexplore.ieee.org/abstract/document/8716652/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
